COUNTY,ST_ABBR,avg(median_sale_price_yoy),avg(homes_sold_mom),avg(median_sale_price_mom),avg(homes_sold_yoy),avgHomesSoldTotal,avgMedianSalesTotal,avgHomesSoldTotalScaled,avgMedianSalesTotalScaled
Caldwell Parish,LA,0.544941291,0.18,0.216463325,0.36,0.27,0.380702308,0.060379807,6.61E-04
Curry County,NM,0.542891904,0.210423039,0.033621507,6.063782951,3.137102995,0.288256705,0.285204645,6.09E-04
Lowndes County,MS,0.542692175,0.5,0.222641956,0.6,0.55,0.382667066,0.0823361,6.62E-04
Nicholas County,KY,0.542393065,0.450314408,0.354818347,0.552283272,0.50129884,0.448605706,0.078517183,6.99E-04
Benton County,TN,0.542256709,0.194110346,0.321836037,1.190081204,0.692095775,0.432046373,0.093478588,6.89E-04
Clay County,SD,0.538700801,0.501923077,0.537633946,1.328205128,0.915064103,0.538167373,0.110962724,7.49E-04
White County,IL,0.538490129,0.344817579,0.384518618,0.507735134,0.426276356,0.461504373,0.07263427,7.06E-04
Jenkins County,GA,0.53829283,0.286574074,0.489717182,0.430009921,0.358291997,0.514005006,0.067303253,7.35E-04
Cedar County,NE,0.537645445,0.367134831,0.241754382,0.421816479,0.394475655,0.389699914,0.070140607,6.66E-04
Greenwood County,SC,0.535020472,0.271171358,0.269764895,1.640390904,0.955781131,0.402392683,0.114155563,6.73E-04
Calhoun County,IA,0.534768171,-0.044444444,0.345030634,0.027777778,-0.008333333,0.439899402,0.038554206,6.94E-04
Fremont County,IA,0.533808088,0.384972171,0.357616413,0.292681921,0.338827046,0.44571225,0.065776903,6.97E-04
Humphreys County,MS,0.533396206,-0.03125,0.303775997,0.28125,0.125,0.418586101,0.049009584,6.82E-04
Butler County,NE,0.53295065,0.404383681,0.11377164,0.634114583,0.519249132,0.323361145,0.079924761,6.29E-04
Barbour County,AL,0.531370524,0.207742958,0.41380885,1.147276306,0.677509632,0.472589687,0.092334811,7.12E-04
Decatur County,GA,0.531051981,0.397701149,0.596813411,0.451149425,0.424425287,0.563932696,0.072489117,7.63E-04
Holt County,MO,0.530084925,0.311160714,0.427729095,0.34593254,0.328546627,0.47890701,0.06497076,7.16E-04
Macon County,MO,0.52988145,0.161870036,0.075540289,1.001402702,0.581636369,0.302710869,0.084816877,6.17E-04
Steele County,ND,0.528343124,0.244444444,0.283151479,0.186666667,0.215555556,0.405747301,0.056110528,6.75E-04
Reynolds County,MO,0.527708096,0.424107143,0.511260016,0.579166667,0.501636905,0.519484056,0.078543692,7.38E-04
Bleckley County,GA,0.527279,0.245120675,0.279653655,0.561546841,0.403333758,0.403466327,0.070835218,6.73E-04
Clarke County,MS,0.525473982,0.450788752,0.372030854,0.34611503,0.398451891,0.448752418,0.070452405,6.99E-04
Lafourche Parish,LA,0.524193043,0.331494927,0.438573935,2.288885641,1.310190284,0.481383489,0.141946675,7.17E-04
Polk County,NE,0.522863616,0.438215488,0.464283326,0.588920309,0.513567899,0.493573471,0.079479265,7.24E-04
Aurora County,SD,0.522764602,0.444444444,0.205028479,0.305555556,0.375,0.36389654,0.068613417,6.51E-04
Colbert County,AL,0.522146684,0.487215488,0.133086965,5.221898892,2.85455719,0.327616825,0.263048722,6.31E-04
Kingman County,KS,0.520934375,0.480766046,0.417828407,0.583781919,0.532273982,0.469381391,0.080946109,7.10E-04
Vigo County,IN,0.520463963,0.308791018,0.262164206,3.076225352,1.692508185,0.391314084,0.171926261,6.67E-04
Crawford County,IL,0.519477831,0.382720779,0.251377639,0.378142857,0.380431818,0.385427735,0.069039355,6.63E-04
Crowley County,CO,0.516382106,0.364861275,0.267929546,0.667830087,0.516345681,0.392155826,0.079697086,6.67E-04
Floyd County,TX,0.515988951,0.167948718,0.51027014,0.310897436,0.239423077,0.513129545,0.057982107,7.35E-04
Atchison County,MO,0.515766999,0.047619048,0.961166572,-0.19047619,-0.071428571,0.738466786,0.033606572,8.60E-04
Refugio County,TX,0.515755694,0.455878743,0.382982755,0.302405498,0.379142121,0.449369224,0.068938223,6.99E-04
Blackford County,IN,0.511959722,0.255981124,0.189187088,0.505671608,0.380826366,0.350573405,0.069070293,6.44E-04
Hidalgo County,NM,0.511582122,0.1,1.144854744,0.2,0.15,0.828218433,0.050969967,9.11E-04
Lowndes County,GA,0.510900637,0.182695038,0.126711759,10.59448661,5.388590826,0.318806198,0.461755815,6.26E-04
Tattnall County,GA,0.51058451,0.222981456,0.294665217,0.420496441,0.321738949,0.402624864,0.064436934,6.73E-04
Whitman County,WA,0.509289777,0.268561114,0.206101396,1.400618384,0.834589749,0.357695586,0.104652301,6.48E-04
Pushmataha County,OK,0.506098076,0.243172691,0.560644474,0.324832664,0.284002677,0.533371275,0.061477832,7.46E-04
Gilliam County,OR,0.503455838,0.174183007,0.353312771,0.243137255,0.208660131,0.428384304,0.055569821,6.87E-04
Wilkinson County,GA,0.502815804,0.404478458,0.353001592,0.538945578,0.471712018,0.427908698,0.076197122,6.87E-04
Clinton County,KY,0.501038507,0.428131868,0.295308621,0.549499389,0.488815629,0.398173564,0.077538308,6.71E-04
Lynn County,TX,0.500033571,0.222078724,0.283007403,0.24683662,0.234457672,0.391520487,0.057592743,6.67E-04
Jay County,IN,0.497981364,0.186564334,0.333615442,0.892545906,0.53955512,0.415798403,0.081517062,6.80E-04
Granite County,MT,0.497232862,0.41530024,0.312637314,0.522978437,0.469139338,0.404935088,0.075995385,6.74E-04
Alcorn County,MS,0.496328356,0.285209268,0.404641103,1.001727388,0.643468328,0.450484729,0.089665451,7.00E-04
Otsego County,MI,0.496065768,0.233412278,0.162906745,3.660065928,1.946739103,0.329486256,0.191861863,6.32E-04
Mason County,TX,0.494431079,0.438690476,0.367676111,0.510014881,0.474352679,0.431053595,0.07640419,6.89E-04
West Carroll Parish,LA,0.492898643,0.152272727,0.110188513,0.443181818,0.297727273,0.301543578,0.06255405,6.17E-04
Lincoln County,MN,0.490326415,0.315062184,0.455847648,0.438385407,0.376723796,0.473087032,0.068748589,7.12E-04
Jefferson Davis County,MS,0.489951555,0.45899076,0.617704867,0.471795783,0.465393272,0.553828211,0.075701636,7.57E-04
Caldwell County,MO,0.488285442,0.251451164,0.327681004,0.423114355,0.33728276,0.407983223,0.065655807,6.76E-04
Camas County,ID,0.486662234,0.213461538,0.188332008,0.411904762,0.31268315,0.337497121,0.06372682,6.37E-04
San Miguel County,NM,0.486327998,0.384417634,0.478490812,0.68228116,0.533349397,0.482409405,0.081030438,7.18E-04
Concordia Parish,LA,0.485445913,0.169845677,0.297666662,0.360503794,0.265174735,0.391556288,0.060001432,6.67E-04
Chouteau County,MT,0.485102604,0.313227513,0.299166509,0.350793651,0.332010582,0.392134556,0.065242387,6.67E-04
Cuming County,NE,0.485054097,0.500848922,0.41754196,0.52537432,0.513111621,0.451298029,0.079443486,7.00E-04
Hempstead County,AR,0.481634215,0.460633277,0.487799171,0.685587489,0.573110383,0.484716693,0.084148309,7.19E-04
Burke County,NC,0.481504597,0.293072614,0.161120574,2.109547282,1.201309948,0.321312585,0.133408787,6.28E-04
Bradley County,AR,0.481473527,0.389076859,0.396358068,0.500981621,0.44502924,0.438915797,0.074104783,6.93E-04
Alexander County,IL,0.480206147,0.352083333,0.523283076,0.350520833,0.351302083,0.501744612,0.066755137,7.28E-04
Rockcastle County,KY,0.480100517,0.199201671,0.263604728,0.470811431,0.335006551,0.371852623,0.065477317,6.56E-04
Union County,NM,0.479912341,0.389166667,0.205202198,0.118333333,0.25375,0.342557269,0.059105558,6.39E-04
San Augustine County,TX,0.479557929,0.394722222,0.330841377,0.334325397,0.36452381,0.405199653,0.067791923,6.74E-04
Jefferson County,NE,0.479529446,0.335696588,0.450136754,0.292982639,0.314339613,0.4648331,0.063856713,7.08E-04
Bee County,TX,0.479047531,0.271911704,0.422229057,0.76103017,0.516470937,0.450638294,0.079706908,7.00E-04
Walworth County,SD,0.478071249,0.465277778,0.168714684,0.745833333,0.605555556,0.323392967,0.086692508,6.29E-04
Grady County,GA,0.477059881,0.21876959,0.211938865,1.04437295,0.63157127,0.344499373,0.088732539,6.41E-04
Seminole County,OK,0.476974794,0.27776245,0.517681979,0.936844725,0.607303587,0.497328387,0.08682958,7.26E-04
Union County,SC,0.476893013,0.297776265,0.150332914,0.553642502,0.425709384,0.313612964,0.07258981,6.23E-04
Calhoun County,MS,0.476336242,0.340488775,0.23037662,0.858318232,0.599403503,0.353356431,0.086210093,6.46E-04
Leflore County,MS,0.47558867,0.030272109,0.312919334,0.925,0.477636054,0.394254002,0.076661657,6.68E-04
Alpena County,MI,0.474930009,0.264962999,0.007686955,3.679019933,1.971991466,0.241308482,0.193842036,5.83E-04
Haskell County,TX,0.474847098,0.342999165,0.443821233,0.481846282,0.412422723,0.459334166,0.071547932,7.05E-04
Giles County,VA,0.474219495,0.240134927,0.129177596,0.793477271,0.516806099,0.301698545,0.07973319,6.17E-04
Cochran County,TX,0.474074074,0,0.245306633,0,0,0.359690354,0.039207667,6.49E-04
Wilkes County,GA,0.473972353,0.313492623,0.420856951,0.391098974,0.352295799,0.447414652,0.066833059,6.98E-04
Presque Isle County,MI,0.473416057,0.296399969,0.342021374,1.062474725,0.679437347,0.407718716,0.092485973,6.76E-04
Shelby County,TX,0.472265528,0.38042328,0.644919002,0.644345238,0.512384259,0.558592265,0.07938645,7.60E-04
Allen County,IN,0.47196883,0.139136339,0.114273418,24.36607935,12.25260785,0.293121124,1,6.12E-04
Cass County,IN,0.470831862,0.120557886,0.196044804,2.369959826,1.245258856,0.333438333,0.136855056,6.34E-04
Wayne County,MO,0.469961081,0.240322057,0.488685445,0.48001998,0.360171019,0.479323263,0.067450597,7.16E-04
Black Hawk County,IA,0.469942067,0.414728002,0.067749612,14.09786655,7.256297276,0.268845839,0.608212639,5.98E-04
Collingsworth County,TX,0.469912279,0.875,1.610169393,0.75,0.8125,1.040040836,0.102920126,0.001028816
Payne County,OK,0.469444081,0.236743227,0.329349483,1.951839407,1.094291317,0.399396782,0.125016886,6.71E-04
Wheatland County,MT,0.469076086,-0.035714286,0.213152114,0.297619048,0.130952381,0.3411141,0.049476342,6.39E-04
McIntosh County,ND,0.468569988,0.25,0.295857501,0.5,0.375,0.382213744,0.068613417,6.62E-04
Dimmit County,TX,0.468548525,0.445289855,0.415882318,0.329347826,0.387318841,0.442215422,0.069579403,6.95E-04
Clay County,KS,0.466622325,0.31271973,0.631119499,0.688253886,0.500486808,0.548870912,0.078453507,7.55E-04
Mississippi County,AR,0.465856381,0.19267211,0.332125663,0.685744745,0.439208427,0.398991022,0.073648342,6.71E-04
Livingston County,MO,0.465228822,0.3901983,0.380319317,0.53486394,0.46253112,0.42277407,0.075477199,6.84E-04
Butler County,AL,0.463345871,0.215303371,0.392926758,0.321066525,0.268184948,0.428136315,0.060237479,6.87E-04
Edmonson County,KY,0.462699749,0.316550665,0.265373844,0.645532298,0.481041481,0.364036796,0.076928695,6.51E-04
La Paz County,AZ,0.462172828,0.317649349,0.312923509,0.790926278,0.554287814,0.387548169,0.082672331,6.65E-04
Screven County,GA,0.461960591,0.345440244,0.348228741,0.49580046,0.420620352,0.405094666,0.072190752,6.74E-04
Morton County,KS,0.460454312,0.41754386,0.384041621,0.440350877,0.428947368,0.422247966,0.072843718,6.84E-04
Howard County,MO,0.45958185,0.301643991,0.335745715,0.432653061,0.367148526,0.397663783,0.067997741,6.70E-04
Randolph County,MO,0.45947617,0.110487905,0.185130172,0.771423303,0.440955604,0.322303171,0.073785348,6.28E-04
Lauderdale County,MS,0.459004307,0.132302685,0.229802646,0.967503131,0.549902908,0.344403476,0.082328487,6.41E-04
Yazoo County,MS,0.457512968,0.376363235,0.426793388,0.2877323,0.332047768,0.442153178,0.065245303,6.95E-04
Delta County,TX,0.456890379,0.40382703,0.422345925,0.520211808,0.462019419,0.439618152,0.075437074,6.94E-04
Lunenburg County,VA,0.456599849,0.279646586,0.352608806,0.483999165,0.381822875,0.404604327,0.069148435,6.74E-04
Smith County,KS,0.453816012,0.153846154,-0.035312816,0.512820513,0.333333333,0.209251598,0.065346111,5.65E-04
Brookings County,SD,0.453524585,0.337037037,0.479325812,0.561728395,0.449382716,0.466425198,0.074446163,7.09E-04
Rush County,KS,0.453013805,0.615384615,0.493351462,0.153846154,0.384615385,0.473182633,0.069367411,7.12E-04
Potter County,SD,0.45223061,0,0.223101668,0,0,0.337666139,0.039207667,6.37E-04
Gosper County,NE,0.451939965,0.12244898,0.319940934,0.227891156,0.175170068,0.38594045,0.052943686,6.64E-04
Dickens County,TX,0.451396976,-0.166666667,0.972979815,-0.222222222,-0.194444444,0.712188395,0.023960241,8.46E-04
Monroe County,OH,0.450742781,0.389034392,0.313482837,0.316402116,0.352718254,0.382112809,0.066866186,6.62E-04
Lewis County,MO,0.450366195,0.364129333,0.282711429,0.477410664,0.420769999,0.366538812,0.072202487,6.53E-04
Perry County,IN,0.450228458,0.257685263,0.184408953,0.711283695,0.484484479,0.317318705,0.077198679,6.25E-04
Pearl River County,MS,0.449541365,0.21271144,0.179953954,0.473802491,0.343256965,0.314747659,0.066124276,6.24E-04
Marion County,SC,0.449108701,0.183441712,0.310113587,0.736143641,0.459792677,0.379611144,0.075262463,6.60E-04
Greene County,IL,0.447352378,0.397438976,0.400027951,0.373539416,0.385489196,0.423690165,0.069435931,6.85E-04
Watonwan County,MN,0.445218354,0.421774357,0.275745507,0.606443457,0.514108907,0.360481931,0.079521688,6.49E-04
Nemaha County,NE,0.44456292,0.339595821,0.213964961,0.559502997,0.449549409,0.32926394,0.074459234,6.32E-04
Love County,OK,0.444467535,0.3790546,0.261897574,0.498987514,0.439021057,0.353182555,0.07363365,6.45E-04
Lassen County,CA,0.44360865,0.200960647,0.197622437,1.732463956,0.966712302,0.320615544,0.115012735,6.27E-04
Boone County,AR,0.443148109,0.452842294,0.374631276,1.287838036,0.870340165,0.408889693,0.107455681,6.77E-04
Red River County,TX,0.441838819,0.451321221,0.241234735,0.426896064,0.439108642,0.341536777,0.073640518,6.39E-04
Sullivan County,PA,0.440665822,0.450667549,0.230980175,0.63790848,0.544288014,0.335822998,0.081888193,6.36E-04
Stephens County,TX,0.438864372,0.233305308,0.464201929,0.410671919,0.321988614,0.451533151,0.064456511,7.00E-04
Bethel Census Area,AK,0.438721751,0.5,-0.329541354,0.5,0.5,0.054590199,0.078415334,4.79E-04
Dallas County,AL,0.438549072,0.248045104,0.254509004,0.802936524,0.525490814,0.346529038,0.080414204,6.42E-04
Garvin County,OK,0.438415594,0.320900593,0.374542762,2.196490464,1.258695528,0.406479178,0.137908697,6.75E-04
Nuckolls County,NE,0.437752305,0.177419355,0.52503341,0.138402458,0.157910906,0.481392857,0.051590303,7.17E-04
Powell County,MT,0.436761533,0.358923816,0.343259563,0.317925685,0.338424751,0.390010548,0.065745357,6.66E-04
Lawrence County,KY,0.436088357,0.366628914,0.397112634,0.509114819,0.437871867,0.416600495,0.073543535,6.81E-04
Deaf Smith County,TX,0.435612613,0.357008719,0.498152874,0.463816231,0.410412475,0.466882744,0.071390298,7.09E-04
Lee County,GA,0.434687293,0.399145117,0.214590215,0.830190058,0.614667588,0.324638754,0.087407031,6.29E-04
Nowata County,OK,0.434002414,0.253369571,0.413511137,0.319196926,0.286283249,0.423756775,0.061656663,6.85E-04
Lafayette County,AR,0.433282825,0.0625,0.915146456,0.291666667,0.177083333,0.67421464,0.053093716,8.25E-04
Choctaw County,OK,0.433138735,0.36497528,0.386395524,0.50312256,0.43404892,0.40976713,0.073243758,6.77E-04
Vermilion County,IL,0.432444959,0.212180048,0.288698713,2.265908592,1.23904432,0.360571836,0.136367741,6.50E-04
Wilkinson County,MS,0.432121628,0.249166667,0.443451269,0.55,0.399583333,0.437786449,0.070541127,6.93E-04
Roosevelt County,MT,0.431835023,0.1875,0.431865029,0.041666667,0.114583333,0.431850026,0.048192757,6.89E-04
Webster County,KY,0.431241878,0.614257791,0.372594218,0.90483001,0.759543901,0.401918048,0.098767555,6.73E-04
Pershing County,NV,0.431205164,0.263333333,0.278031285,0.32,0.291666667,0.354618224,0.062078806,6.46E-04
Van Wert County,OH,0.430857298,0.31856681,0.218885236,0.619414951,0.46899088,0.324871267,0.075983743,6.30E-04
Ware County,GA,0.429731018,0.147067706,0.1956885,2.377024033,1.262045869,0.312709759,0.138171415,6.23E-04
Jerauld County,SD,0.42944347,0.291666667,-0.029640949,0.5,0.395833333,0.19990126,0.07024707,5.60E-04
Jackson County,TN,0.428521286,0.168127277,0.160490674,0.737419073,0.452773175,0.29450598,0.074712026,6.13E-04
Monroe County,KY,0.427856842,0.251619048,0.355844796,0.371333333,0.31147619,0.391850819,0.063632176,6.67E-04
Robertson County,KY,0.426369094,0.263020833,0.356045542,0.291666667,0.27734375,0.391207318,0.06095567,6.67E-04
Baylor County,TX,0.425581211,0.544166667,-0.001325692,0.315833333,0.43,0.212127759,0.07292626,5.67E-04
Jackson County,OH,0.424771344,0.08421309,0.119228288,0.669753887,0.376983488,0.271999816,0.068768953,6.00E-04
Russell County,VA,0.423078062,0.209816016,0.260325509,0.47750809,0.343662053,0.341701786,0.066156041,6.39E-04
Pipestone County,MN,0.42247799,0.28397577,0.333799562,0.591174982,0.437575376,0.378138776,0.073520286,6.59E-04
Webster County,IA,0.422387691,0.193939394,0.42414876,0.413333333,0.303636364,0.423268225,0.063017414,6.85E-04
Colfax County,NM,0.421810487,0.116337403,0.083696895,0.537818982,0.327078193,0.252753691,0.064855612,5.89E-04
Willacy County,TX,0.420906905,0.398148148,0.531864824,0.777380952,0.58776455,0.476385864,0.08529742,7.14E-04
Clearwater County,MN,0.420731402,0.258391914,0.227192497,0.235238903,0.246815409,0.32396195,0.05856178,6.29E-04
Walsh County,ND,0.420696596,0.30644208,0.192913983,0.563392281,0.434917181,0.306805289,0.073311843,6.20E-04
Ida County,IA,0.420629762,0.273560354,0.423645388,0.644075305,0.458817829,0.422137575,0.07518602,6.84E-04
Hamilton County,NE,0.419862437,0.423489658,0.312294919,0.607665224,0.515577441,0.366078678,0.079636844,6.53E-04
Armstrong County,TX,0.419818475,0.228855721,0.271719689,0.330597015,0.279726368,0.345769082,0.061142503,6.41E-04
Hancock County,TN,0.419281535,0.349279449,0.247011672,0.446780145,0.398029797,0.333146604,0.070419306,6.34E-04
Roscommon County,MI,0.419217258,0.259904974,0.270268856,1.013138731,0.636521852,0.344743057,0.08912074,6.41E-04
Adams County,MS,0.419133784,0.106303374,0.139556387,1.412564054,0.759433714,0.279345085,0.098758915,6.04E-04
Hickory County,MO,0.41880957,0.076479192,0.086732285,0.408547261,0.242513226,0.252770927,0.058224422,5.89E-04
Nolan County,TX,0.41757109,0.293569854,0.212987181,0.829048076,0.561308965,0.315279136,0.083222897,6.24E-04
Butte County,ID,0.415494925,0.412857143,0.105872172,0.684557823,0.548707483,0.260683548,0.082234747,5.94E-04
Vanderburgh County,IN,0.413933488,0.235561638,0.148942425,7.179558698,3.707560168,0.281437957,0.329937235,6.05E-04
Lee County,KY,0.413446442,0.36010101,0.407550596,0.3254329,0.342766955,0.410498519,0.066085852,6.77E-04
Jo Daviess County,IL,0.412489242,0.231784022,0.223907903,0.93273322,0.582258621,0.318198572,0.084865671,6.26E-04
Crawford County,IN,0.412453118,0.241638276,0.197266257,0.334008321,0.287823298,0.304859687,0.061777427,6.18E-04
Green County,KY,0.411894717,0.272387566,0.216279943,0.474768519,0.373578042,0.31408733,0.068501914,6.24E-04
Bacon County,GA,0.411268515,0.945098039,0.299479677,0.760784314,0.852941176,0.355374096,0.106091334,6.47E-04
Bonneville County,ID,0.4095725,0.26745212,0.227292388,12.10346967,6.185460896,0.318432444,0.524242647,6.26E-04
Pulaski County,GA,0.409226696,0.339113359,0.144650392,0.543464701,0.44128903,0.276938544,0.073811493,6.03E-04
